t,incu5_med,incu5_lower,incu5_upper,incu5_smc_med,incu5_smc_lower,incu5_smc_upper
1008,0.002265792880587867,0.001741092951188624,0.003078610884174046,0.0022674937989673044,0.0017374177310679067,0.0030869292900250014
1009,0.0022753161740454806,0.001744105957242324,0.0030825692839591364,0.002274078716885075,0.0017406502048298717,0.003090363178462692
1010,0.002268423603301379,0.0017399452915338202,0.003081425949271725,0.0022691128747574876,0.0017378466770304555,0.003091198130750543
1011,0.0022611227494323386,0.001736208821967776,0.003073602917309721,0.002261179953316882,0.0017330747428676203,0.003083696057237288
1012,0.002268307813127094,0.001730785764032694,0.0030614916278414706,0.002269545575711988,0.0017267478621853316,0.0030731238576872286
1013,0.0022807291196755663,0.0017356119994894985,0.0030424846078781513,0.002278601892780221,0.00173525550812081,0.0030547939888535525
1014,0.002292585012953272,0.0017461322630817145,0.0030203919878609934,0.0022917679563273325,0.0017445325499096413,0.0030336879811457664
1015,0.0023061437522031636,0.0017583820721695292,0.0030003042254152356,0.002306955286097422,0.001757752313403868,0.003009343896770119
1016,0.0023210667855746003,0.001771101857264209,0.0029943715531715476,0.002321074580578714,0.0017700405538487811,0.003005363286762955
1017,0.0023318757956155406,0.0017828968337236279,0.003001380446972163,0.0023283498238444605,0.0017816653976425183,0.0030031050731253862
1018,0.0023339021719011076,0.0017946854935036454,0.002989846042732735,0.0023230671168340883,0.001793396983829402,0.0029912516054596237
1019,0.0023371528256279908,0.001790302628415663,0.0029765169417413336,0.002337499561616535,0.0017900329011253358,0.002978687091861067
1020,0.002367037608758911,0.0017848206360502206,0.0029716187626437516,0.0023481979124113745,0.00178479149011541,0.0029743063613066173
1021,0.0023660202829892665,0.0017790957558668538,0.0029857879133293134,0.0023660183730124297,0.0017788197665611354,0.002988428374247643
1022,0.002369554943955884,0.0017740241742044598,0.003011472675292907,0.002369880174042319,0.0017738357051221357,0.0030107877983496885
1023,0.0023683472298704636,0.0017684673757740214,0.00305513993153656,0.0023722642592191113,0.0017685449693678637,0.0030547102004317176
1024,0.0023639377149456456,0.0017643230853236964,0.0031282610418738345,0.0023677106945632223,0.0017638105018291652,0.003116136236116095
1025,0.002366629483398397,0.0017587561956812505,0.0032066923833220166,0.002363532524618966,0.0017590398257648038,0.0031948416435910506
1026,0.0023704150986652117,0.001755384872711551,0.0032811309032742364,0.0023675341056601357,0.001754817839393201,0.0032701496458703077
1027,0.002364608318100968,0.0017506552607787927,0.003336029798440617,0.0023652331437263633,0.0017505987575430768,0.0033322405815365665
1028,0.00235036169148568,0.0017470524365124384,0.003361604542905596,0.002355796291414217,0.0017467980164561862,0.0033578195157274926
1029,0.0023434940761317513,0.0017404947500342899,0.0033745645546415493,0.002343353108948266,0.0017396798857694461,0.003376030371737916
1030,0.002331569154063977,0.0017318781373399086,0.0033834675362155093,0.0023309701311883865,0.0017302276481668496,0.003384597577970739
1031,0.00233680773171507,0.0017235918492496407,0.0033922473847011365,0.0023344492937439638,0.001722037601397575,0.0033929815497682324
1032,0.0023398770480160228,0.00171512583705282,0.003400225185793208,0.0023377048197987353,0.0017138017778168205,0.003400722805340122
1033,0.00233765737820933,0.001708792773530482,0.00341693566426884,0.002337261049437271,0.001707519689127471,0.0034203618052414207
1034,0.0023410670106961675,0.0017016260142538474,0.0034357960055477876,0.002336188130872479,0.0017006202099218012,0.0034378390302385836
1035,0.002333603421633263,0.001697185603281913,0.0034510757149164625,0.0023332965339860207,0.0016962520082491276,0.003453044872314701
1036,0.002330037794562768,0.001691664643761518,0.0034641762489092884,0.0023302965771851043,0.0016907519169046719,0.003464146459413197
1037,0.002324097645668456,0.0016888934395629606,0.0034704687650835425,0.0023238586682667274,0.0016884383580421012,0.003469798907273696
1038,0.0023194990563736593,0.0016861526951044994,0.0034740914507817786,0.002320663521448306,0.0016849730972109055,0.0034716053025388334
1039,0.0023155046028231025,0.0016844079228647887,0.0034685913494174212,0.002318892372149586,0.0016843826330164768,0.003464016597468933
1040,0.0023172603584746742,0.0016851497449134763,0.003458036618835102,0.0023180063018773817,0.0016840989288133595,0.0034530356727110858
1041,0.0023161278596985227,0.0016845748289859397,0.003438332545591457,0.002314095799763449,0.0016844491707690358,0.0034305967747782044
1042,0.0023062561095178154,0.0016883848590689577,0.0034113839432016483,0.0023008572137816355,0.0016882191264474397,0.003402332960699593
1043,0.00229908491553848,0.001689724894276998,0.0033758288495198685,0.002294690523527014,0.0016894613104578462,0.0033632310376962107
1044,0.0022843990670335323,0.0016955184270676864,0.003333582993106286,0.0022915903721652,0.00169593848883792,0.003319727547200711
1045,0.0022823839186792588,0.0016942039301886163,0.0032845130954482675,0.002280215826860281,0.0016948408909000317,0.003275078199979755
1046,0.002277293080959571,0.001704298707480601,0.003235569303449059,0.002278586421693147,0.0017024026992924217,0.0032293101439740506
1047,0.0022718897438431754,0.0017133322942382329,0.0031837590086925332,0.0022687977731872654,0.0017109459795466605,0.003176276490656536
1048,0.0022642488743976827,0.001724898506980861,0.0031288301948776895,0.002261992364561811,0.001723183103537143,0.0031215957558126547
1049,0.0022498925929770684,0.0017368092981684623,0.0030699517327586563,0.002247021640659546,0.0017341000305322784,0.003061963181071746
1050,0.0022389544292335728,0.0017460288036455114,0.003009950146639939,0.0022338172157540708,0.0017445047267740967,0.003002305398289761
1051,0.0022128165643738535,0.0017310277739486517,0.0029486394046875,0.0022177302360421192,0.0017328122611111334,0.002940704764045377
1052,0.002189937397777522,0.0017159648958661685,0.002887574119340623,0.002200104042156272,0.0017175196689715056,0.0028797170187606436
1053,0.0022003144632464756,0.0017012330764967281,0.00282698504811668,0.002191870859955523,0.0017028944375197625,0.0028195541116976934
1054,0.0021905499179555215,0.0016864116381911402,0.0028062947609314324,0.0021923042776016673,0.0016876611971197103,0.0027948155210034816
1055,0.0021896004939296713,0.0016707667399269992,0.00279362469314298,0.0021879768135519397,0.0016716423766268934,0.0027837265532889253
1056,0.002164088777288106,0.0016464712047468974,0.0027565576077758142,0.0021675490784539564,0.0016508220294115818,0.002748814605027139
1057,0.002142073176477946,0.0016398945107298029,0.0026992240012183163,0.0021407293715109458,0.0016418915047908874,0.0026918552969326533
1058,0.002120492963526301,0.0016333030067305627,0.0026466424746032233,0.002119377143879309,0.0016348667848183202,0.0026480797799477256
1059,0.0021172764043955,0.001617655539884211,0.0026288092940894123,0.002116215588961868,0.001626823954114794,0.0026297229491792583
1060,0.0021082693210327623,0.001594637814443313,0.002641344854003093,0.0021093502217761203,0.0016088122970096064,0.0026400129703101185
1061,0.002083834142835113,0.001573012807464285,0.002654264734501358,0.0020796936230804298,0.0015852775622658668,0.002653363338416102
1062,0.0020630636657463343,0.0015573149950111594,0.0026663368371958613,0.0020604277600952785,0.0015599706395103032,0.0026652483979448163
1063,0.002051642505394085,0.001537545917878368,0.002677124166622182,0.0020522674107477565,0.0015374171933862251,0.0026759217747735057
1064,0.0020401746109225396,0.0015190276667642437,0.002686773279293765,0.0020414227461364198,0.0015205123758402846,0.0026854784111744693
1065,0.0020415983910822555,0.0015033316482616905,0.002694414485692767,0.0020415269206560498,0.0015049041110867059,0.0026923370618664056
1066,0.0020443019402739777,0.0014902504508346117,0.0027003580193309265,0.002046151467025043,0.001492692908264052,0.0026977246653433233
1067,0.002049776156393501,0.0014808074244243132,0.0027030547261612413,0.002052627314257019,0.0014822110178097617,0.0026989270270750734
1068,0.0020566096208769844,0.00147505877856557,0.0027029925567726354,0.0020593017078314787,0.0014736049364078698,0.002698223821403439
1069,0.0020569541395974588,0.0014702812134588781,0.0027044528938781824,0.0020561903940263153,0.0014686081235384773,0.002696868622824815
1070,0.0020542436777550967,0.0014674425209100345,0.002701122741103176,0.0020549716327668438,0.001465942361966507,0.0026934698983192944
1071,0.0020500359506932728,0.0014692405104421418,0.0026970605750582704,0.002053100753417408,0.0014677980114747753,0.002686263872437495
1072,0.002050198887510306,0.0014710131928289687,0.0026878891878989,0.0020542187042800024,0.0014642039052635571,0.0026758990983554764
1073,0.0020477864663805507,0.0014767236192519777,0.0026762443129226005,0.0020533389422514796,0.0014675469783536886,0.0026622367103018977
1074,0.0020368594581546638,0.0014853185060886844,0.0026615513722676692,0.0020474169639776328,0.0014870563797771373,0.0026465767347439344
1075,0.0020551402058526713,0.0014899708848214377,0.0026509085750994017,0.002056176741465611,0.0014910993878685466,0.0026485197432540644
1076,0.002057202011830603,0.0014966441785326055,0.0026669917550924873,0.002050124421055226,0.0014989137747587339,0.0026625265595228067
1077,0.0020642049829658,0.0014920741832139804,0.0026934952288824496,0.002068058040402093,0.001497193705047436,0.0026874758739394906
1078,0.0020656575720414253,0.0014863761774886997,0.0027216004286601337,0.0020712922652992697,0.0014813089699272563,0.0027139460542098355
1079,0.002049927574316917,0.00146098156010643,0.002752508597938367,0.0020561587503536384,0.0014581822002136015,0.002744832565802126
1080,0.002039481620674157,0.0014385401637695481,0.0027801646938053672,0.0020438555271656937,0.0014342440427433992,0.002774054433374261
1081,0.002042209701020593,0.001414792078756084,0.0028116163875420725,0.0020388849907192856,0.001410414344500779,0.0028033079564075036
1082,0.002090659756339316,0.0013929173704029791,0.002800616561394061,0.0020762425221201868,0.0013977165994646583,0.002809471082339335
1083,0.002090726716418276,0.001390169550016188,0.00278202361688503,0.0020896467408102696,0.0013948353913191144,0.002786728113283751
1084,0.0020832598303691507,0.0013871194085449518,0.002776554389434401,0.002081056797413597,0.001391561211163794,0.0027727994689145637
1085,0.0020823788241886116,0.0013843338463747383,0.0027837009760039535,0.0020751349314723846,0.001388537648535984,0.0027906309149877337
1086,0.00207191078304855,0.0013818187894002179,0.002801815779674934,0.00206938779662808,0.0013857717923515,0.0028183100112009578
1087,0.0020789904951234346,0.0013794459095598298,0.002845085099297222,0.0020759089894600716,0.001383213833742464,0.0028722261616089956
1088,0.002075298951413985,0.0013773050534974058,0.002906209155191327,0.0020726730772036408,0.001380836481916369,0.002931315513110398
1089,0.0020650388642808465,0.0013752641160709562,0.0029625382090654375,0.0020640889593132377,0.0013786192566663344,0.0029784784201334277
1090,0.002067333853091321,0.0013733827196927978,0.0030078706998900935,0.002066912645427435,0.0013765412343399856,0.0030095864703977952
1091,0.002068769723631801,0.0013715356728272229,0.003037047781115398,0.002067997194602079,0.0013745245441036764,0.0030388444460531035
1092,0.0020709444640916153,0.001364901578576612,0.0030640693037474035,0.0020704983013585527,0.0013691944601209739,0.0030650609524636007
1093,0.002064698541043114,0.0013522270900205178,0.0030876350219852054,0.0020679639576205696,0.001356180655834207,0.0030818097992843228
1094,0.0020679271210539076,0.0013414895576263188,0.0031017406525366805,0.0020675740981678176,0.001345067009498932,0.00309620097930482
1095,0.0020759034115304096,0.0013310360906150327,0.003115348989964777,0.0020753081980276885,0.0013343463258575247,0.0031093552354557684
1096,0.0020762771230408775,0.001323911092312079,0.0031254834739415853,0.0020752635504396656,0.0013266593821029099,0.0031194654196394383
1097,0.0020755944261083813,0.001316745391230771,0.0031347251093277444,0.0020740637568756265,0.001319431615959456,0.0031280118241989174
1098,0.002071574712833599,0.0013145627798866447,0.0031392976662017427,0.002070923001291051,0.0013163189988005827,0.0031314870885172674
1099,0.0020659881905645814,0.001313034219045895,0.003141623521951664,0.0020636657093566794,0.001314853140053712,0.003133331217156265
1100,0.0020576439448703864,0.0013169609843375102,0.0031384648346509786,0.002057634833795887,0.0013177643913694016,0.003127637036321261
1101,0.0020520426176368453,0.0013239045378212687,0.003130937575571006,0.002050268333282217,0.001324277104807952,0.0031202570625725448
1102,0.002043690938952537,0.001334764552694051,0.0031184422298841962,0.0020433556992537198,0.0013345424360282922,0.0031040750089270917
1103,0.0020390154482598432,0.0013678428130660496,0.0030988546899460056,0.0020373367490351393,0.0013668068086284593,0.003085379420292344
1104,0.002035121765647205,0.0014235609474700455,0.0030765851198616225,0.0020344044028859426,0.0014203983454672416,0.0030588661296602083
1105,0.0020391788951013563,0.0014449672987369038,0.003045203890152808,0.002041096232737058,0.0014402055355565778,0.003028652240816422
1106,0.002053122892123431,0.0014673036134293022,0.003013339128404835,0.0020512448661828657,0.0014629073060511918,0.002993182739846047
1107,0.002043936162179394,0.0014928304741253038,0.002973070270976637,0.0020415388179681076,0.0014878463060515748,0.0029535050851149935
1108,0.0020612892496825064,0.0015210364557021452,0.0029327352794674424,0.0020648314685375274,0.001515395204358963,0.0029204087545178343
1109,0.0020699128307562643,0.0015495308693861043,0.0029095338301089904,0.002076234406443873,0.0015433548376431404,0.0029119962722499873
1110,0.0020811185184443064,0.0015520537417913734,0.002905275680847268,0.0020840338965507294,0.0015548082807260847,0.0029078743467737386
1111,0.0020722896598359295,0.0015763783193643915,0.0029121083098526826,0.002069614868100331,0.001569918535403794,0.002912900329036776
1112,0.0020646247531132885,0.0015821568841951129,0.003016037523563468,0.0020617295381968625,0.0015804535396694848,0.0030137894583563726
1113,0.0020606552124049146,0.0015821070606341582,0.0030778061632840093,0.002059748985791542,0.0015805106235318184,0.0030817579702605465
1114,0.0020654152210100286,0.0015821989469320314,0.0030791355380865495,0.0020639743062559543,0.0015803370044621236,0.0030835642039229024
1115,0.0020638991803656245,0.0015823392363628866,0.003080886414898021,0.00206649758229232,0.001580828880373415,0.0030845503924077505
1116,0.002075367270382323,0.0015829517157134334,0.00308197133166232,0.0020803561878873964,0.0015810840925479202,0.0030861823695900355
1117,0.0020915055160197907,0.001586869891804404,0.003085961747892449,0.002086917767848578,0.001582289282330401,0.003088805385780291
1118,0.00209206308158255,0.0016013834958432127,0.0030896784764897654,0.0020900863313745846,0.0015993053303797401,0.0030929707864102516
1119,0.002105169887517361,0.0016136987650800824,0.003103835419022064,0.002104541848891858,0.0016113179836348824,0.0031009950274219935
1120,0.002117092668684813,0.0016251122833072736,0.003144941470242421,0.0021162476588850302,0.001623144077005683,0.0031423620622009728
1121,0.0021147415687777717,0.0016357668062934455,0.00318352575363858,0.002114312493019662,0.0016337456309738186,0.003181045219626549
1122,0.0021111354657689543,0.00164458672391137,0.0032188174400692325,0.002110279300132737,0.0016429081317185811,0.003216338268316794
1123,0.002107800738583054,0.0016522555385170472,0.0032513420655919814,0.0021072101898703868,0.0016503149201382039,0.0032491883882190915
1124,0.0021040859972423958,0.0016583934796757093,0.003281130116823754,0.0021028488907883875,0.0016572227284978617,0.0032789400865815155
1125,0.0021057320820903024,0.0016651283353197903,0.0033085070910795844,0.0021071781452456227,0.001663273429206128,0.0033066291858785753
1126,0.002109676297604585,0.0016656954113294735,0.0033199282373068606,0.00211209761788712,0.001664434778040888,0.0033212453445859587
1127,0.002116971323939707,0.0016601037548155551,0.0033245281366615555,0.002118414454611512,0.0016587909819636253,0.0033255569441597403
1128,0.0021235279912946497,0.0016556250801461009,0.0033255342177906017,0.0021257582563194814,0.001654049609943524,0.003329679983544713
1129,0.0021295528950839304,0.0016532425133786686,0.0033224754977499967,0.0021308660456619624,0.0016524894662535703,0.0033277233442975313
1130,0.002132389126398953,0.0016522583763384968,0.003314635929243656,0.002133328173103198,0.0016507246086967494,0.0033231021306900474
1131,0.0021288205105297934,0.0016490708695232094,0.003313782238089392,0.002128107785459873,0.0016494130791889403,0.0033208796811796037
1132,0.002122137269699275,0.0016458182579372142,0.0033103817198624408,0.0021226335910731367,0.0016438954289846393,0.0033176258051590855
1133,0.0021214402436881717,0.0016435056459124168,0.003300740018160269,0.00212128292537646,0.0016430175458738198,0.0033114392236808683
1134,0.002117245184485179,0.001641825465239917,0.003286648001784899,0.002116283421254563,0.0016411402768696198,0.00329788146996196
1135,0.0021110971273508566,0.0016393177845509617,0.0032671978104368937,0.002109115157985878,0.001637933305910561,0.0032815725925164603
1136,0.002102448505108888,0.00163766186263102,0.0032417443901739795,0.0020999864235649542,0.0016356322125010117,0.0032571729302005286
1137,0.0020911328600794507,0.0016337547472881895,0.0032000770616762786,0.002089123678175003,0.0016312646628931636,0.003210157444469129
1138,0.0020802448880178387,0.0016315347334661836,0.0031457981384895523,0.0020789724632284384,0.0016303253508412716,0.0031560641666642424
1139,0.002068543466853998,0.0016304328941831978,0.0030864041267882805,0.002067234589054192,0.0016270501023854574,0.0030980461594973903
1140,0.0020630370043835567,0.0016342737674426618,0.003023416292095146,0.002060977022452806,0.0016323499450104314,0.0030350132442988854
1141,0.0020585642184398037,0.0016629274721859668,0.0029655512688815905,0.0020578985411492147,0.0016589384772305838,0.00297026182349911
1142,0.002056767139687194,0.0016796201810239282,0.0029178165141116423,0.0020556994214509217,0.001674891445890957,0.002909510820717506
1143,0.002053001915367257,0.0016735925680566493,0.002869281367252471,0.002040602588353189,0.001674597011267699,0.002861127221613382
1144,0.002042893940337085,0.0016718634397953924,0.0028223146174111207,0.002042959414318583,0.0016710244790645744,0.0028141986881101582
1145,0.0020330034998805434,0.0016729599694564924,0.002776872174848172,0.002029956349420189,0.0016719671585243452,0.0027691413711863847
1146,0.0020204099626902686,0.0016621317998613376,0.002732870992349112,0.0020076865667309407,0.0016704215504096368,0.002725325696425038
1147,0.001991551545396572,0.0016446311578425456,0.0026904579954133492,0.0019868903986391935,0.0016569868322693518,0.002683105661944987
1148,0.0019764477875674584,0.0016401674613538764,0.0026700009687252095,0.001974275171692236,0.0016403880939888618,0.002669578110892576
1149,0.001947255781225591,0.0016324638147635954,0.002668699802838316,0.001953717813733275,0.0016321197386334103,0.0026680714839151754
1150,0.0019362232127832142,0.0016245350707676828,0.002611086659644838,0.0019360202529062416,0.0016249004387690225,0.0026597836308929
1151,0.0019248457890295978,0.0016180365159034055,0.002604687580622252,0.001925728577482117,0.001617426792225228,0.0026061770838073355
1152,0.0019152986837695112,0.0016108814214062103,0.002613083890347741,0.0019159187822242853,0.0016112636303423176,0.002611670508134854
1153,0.0019081997570110257,0.0016002744807352132,0.00260656409972606,0.0019102437299949803,0.0015929791450343747,0.0026030537993324224
1154,0.0019043649061612645,0.0015726508308359544,0.002607216400911781,0.001905739350605534,0.0015609890501576172,0.002605888722721181
1155,0.0018977785746806992,0.0015377693405925503,0.0026114441002678982,0.0019016669039140254,0.0015292140506606693,0.002609663422466466
1156,0.0018917996404882293,0.0015080408576818396,0.002614537587502568,0.0018920997911926018,0.0015138022618704937,0.0026141219449150703
1157,0.001889014798705567,0.0014843119901238697,0.0026182832314335697,0.0018910780028972697,0.0014936177095284885,0.0026177098434412155
1158,0.0018867351702740482,0.001452947965984421,0.0026180416186302466,0.0018870192659759721,0.0014665437610818883,0.0026183424094117598
1159,0.001883550527734263,0.0014199598003469373,0.00261535903235494,0.0018851629252290007,0.0014307139737620472,0.0026164456327863305
1160,0.0018819174306471524,0.0013890434095079592,0.0026103350681163226,0.00188238644959622,0.0014003452675489386,0.002611660904138843
1161,0.0018775351686383347,0.0013623261478219488,0.002599824158485712,0.001879043973611879,0.001371179353680454,0.002602784798873344
1162,0.0018763919770303718,0.0013375649681128085,0.002591620325456184,0.001876994225089807,0.0013466707037029133,0.0025942470593312656
1163,0.0018807662703762707,0.001315680461943671,0.0025779859621516263,0.0018766562419029157,0.001323194563021437,0.0025814666310114177
1164,0.0018824870559787752,0.00129696986440965,0.0025621858973093542,0.0018754768414071387,0.0013013136055813838,0.0025657580957890334
1165,0.0018859363513837068,0.0012738709831597518,0.002541518699430774,0.0018797493494940786,0.0012765823708504088,0.002546077756518819
1166,0.0018907093545557033,0.00125289730252555,0.0025180605081493944,0.0018886143630454685,0.0012556765110016848,0.002522317480089153
1167,0.0018910002299667406,0.0012324561324650336,0.002491623857025819,0.0018939794634247418,0.001234480863169237,0.0024968578165788253
1168,0.001909618116213115,0.001206613644362595,0.002462114037358498,0.001911571944533744,0.0012132179366418985,0.0024670282525549106
1169,0.0019005569359325917,0.0011816291960551448,0.0024381106871161438,0.0019025480110920314,0.001192072252318202,0.002451272433252735
1170,0.0019080368021451443,0.0011562309129583628,0.0024369153332145614,0.0019067670032412636,0.0011654875499134871,0.0024204040775923094
1171,0.0019067098307570776,0.0011343582112199636,0.002402521471299551,0.001908744280416558,0.0011424368125136574,0.002386367605005468
1172,0.0018860593551715237,0.0011131668957520464,0.002369518605534368,0.0018885451386475654,0.0011206250151723517,0.0023564245529659454
1173,0.001857403839871952,0.0010935910534481414,0.002344717730687325,0.0018640795796744632,0.001100172363383042,0.0023425912966135156
1174,0.0018437318424469455,0.0010759838364233871,0.002335046507633592,0.0018477221006571046,0.001081611095214271,0.002332844476264173
1175,0.0018328488539563694,0.0010697313946126355,0.0023292632536717948,0.0018369871813544425,0.0010724143941550053,0.0023267983029433017
1176,0.0018228731818498733,0.0010637510288675476,0.0023232508657650163,0.001823767643043428,0.0010662252638190877,0.0023214811943486464
1177,0.001819015407049849,0.0010585927075498556,0.0023181953564840184,0.0018191164261420222,0.0010608712830303374,0.0023156111169432107
1178,0.0018152207364280713,0.0010535174766907263,0.0023125732807304355,0.0018158401637821493,0.0010555984006024137,0.0023109892804677127
1179,0.0018124271796669958,0.0010492193590141085,0.0023087541641209526,0.0018128382497466901,0.0010511673907696354,0.002313721613112764
1180,0.0018092740176353685,0.0010448999657261138,0.002321747674095641,0.0018095906077643155,0.001046721048809776,0.0023267998944083348
1181,0.0018067518375690865,0.0010392705503686468,0.002333800314086495,0.0018057885616565622,0.0010398704110388909,0.002338046274096628
1182,0.0018040674030295441,0.0010308082238868698,0.0023525130819275764,0.00180415191955653,0.0010314925359970165,0.0023566045552264247
1183,0.001801917355476307,0.001024274933653133,0.0023698917188442288,0.0018023386390606051,0.0010247647113426248,0.002373484677441677
1184,0.0017993570688412406,0.0010165726717591991,0.0023862937923263263,0.0017995335039062378,0.0010172616035279065,0.0023898982662871066
1185,0.0017907526033777352,0.0010114428853579185,0.0024008754443400927,0.0017904629934609093,0.0010119344659414449,0.0024041878524055983
1186,0.0017879458759170839,0.0010043504143425394,0.002414254201057884,0.0017875066311839908,0.0010048863095922084,0.002416869150038807
1187,0.001783322535172812,0.0010002371335129441,0.0024257701653963328,0.0017836659160990215,0.0010008661832224112,0.00242910859259944
1188,0.001780971250063673,9.94066269940814e-4,0.002436375794541275,0.0017796537227098446,9.944370570565586e-4,0.0024383905776955523
1189,0.0017749844132388553,9.900793826416318e-4,0.0024450276160976033,0.0017782469939758927,9.90723070641611e-4,0.002447807041813494
1190,0.0017691542565623493,9.853629674600266e-4,0.002452417184872909,0.0017689138680877462,9.857634375411211e-4,0.002454428756515004
1191,0.0017642083931602142,9.806704531762048e-4,0.0024591390444242975,0.0017641860081005311,9.811709610713889e-4,0.002460918828815363
1192,0.0017672221921421806,9.775674694717457e-4,0.00246272374386914,0.0017658122669512088,9.780048913622923e-4,0.0024645716027586646
1193,0.0017592480329463854,9.720106802416105e-4,0.0024678091692388873,0.0017608513400530269,9.724712112556349e-4,0.0024691958297539058
1194,0.0017524037443740863,9.700515836735334e-4,0.0024683840155281804,0.0017547681286240145,9.704679348411408e-4,0.0024698708042498628
1195,0.0017548096052469357,9.646788258971912e-4,0.0024705181637112474,0.0017565287559447385,9.650176018175491e-4,0.0024715706093462247
1196,0.0017664205788901991,9.623556708286002e-4,0.0024704681448220107,0.0017672473403931984,9.628903761012913e-4,0.002472087067979682
1197,0.0017680033196745383,9.584629877203517e-4,0.0024687750081024327,0.0017698074936775003,9.586611180078616e-4,0.002470086849909314
1198,0.0017809210918967714,9.54160722900205e-4,0.00246867629909619,0.0017826086186434197,9.547939297248664e-4,0.002469089843029424
1199,0.001798444815531238,9.513859093296154e-4,0.002465586419684601,0.0018014116646916886,9.51839653420227e-4,0.002466713362798782
1200,0.0018054523792984743,9.482690877320703e-4,0.0024628508409670655,0.001806145036693686,9.48701331575774e-4,0.0024636114462398854
1201,0.0018055963045569765,9.450750308530033e-4,0.0024594941981247974,0.0018011633013437641,9.454911261660071e-4,0.002460272151655932
1202,0.0018011378899343428,9.419396733513853e-4,0.0024561303757498726,0.0018017860886272614,9.423552959996768e-4,0.0024568994188492307
1203,0.0018108554657558168,9.388764354266124e-4,0.002452351627537712,0.0018131277897009959,9.392959516209202e-4,0.002453123570826631
1204,0.0018041463543934844,9.358805400803159e-4,0.002448974335621073,0.0018055916303122608,9.362946207584333e-4,0.0024325901542254155
1205,0.001795773854524496,9.333074954806704e-4,0.00242739550721698,0.0017965904441098568,9.343706868364609e-4,0.0024061453904521057
1206,0.001780523239591893,9.317882572003342e-4,0.0023889454122041002,0.0017857672516697273,9.321715577604156e-4,0.0023787631747252914
1207,0.0017777618515781046,9.274370752980013e-4,0.0023837132922533144,0.0017778321497014466,9.278468473139968e-4,0.0023839048378081497
1208,0.00178091119750809,9.247904389207573e-4,0.002392548737247707,0.0017808024254116058,9.252060592227663e-4,0.0023925667402309057
1209,0.0017837238954403834,9.222392045212373e-4,0.0024014835887169114,0.0017836825459243276,9.226536158925416e-4,0.002401614940599095
1210,0.0017794636748449484,9.197694463216816e-4,0.002409383660670409,0.0017799304084276922,9.201923672116989e-4,0.0024094002580845246
1211,0.001771150563392447,9.165422820947821e-4,0.0024171730361090965,0.0017753887052736777,9.057727585788085e-4,0.0024173667174259743
1212,0.0017718008370057395,9.015698943115416e-4,0.002422369334196975,0.0017719890190846142,8.99379798972727e-4,0.0024223124673456867
1213,0.001768658033037327,8.9476484422032e-4,0.002426143288606402,0.0017693208100051584,8.94965443382037e-4,0.0024260969975678135
1214,0.0017574372830372817,8.909558535588069e-4,0.0024288552448602854,0.0017613197001275622,8.91511007549649e-4,0.0024287571701838775
1215,0.0017655410344735252,8.877619325086817e-4,0.0024318750828365436,0.0017680577180916046,8.880230411040881e-4,0.0024312271093566186
1216,0.001768516631786952,8.861885815914984e-4,0.0024325049025531163,0.0017689579286169525,8.866534292718742e-4,0.002432207578286055
1217,0.0017681345592279153,8.846142377303278e-4,0.0024339938707117377,0.0017695973539995813,8.850317694222663e-4,0.0024323092967930846
1218,0.0017719326717838078,8.88194762614494e-4,0.002431000029780217,0.0017718372208782433,8.874554451075566e-4,0.002429469016461859
1219,0.0017681780440589874,8.989980791924914e-4,0.0024289484288396853,0.0017705621188979386,8.978624084182878e-4,0.002426233285095493
1220,0.0017692588891434606,9.164904248887624e-4,0.0024217773881359457,0.001773560375324361,9.136974609048387e-4,0.0024231836355487384
1221,0.0017729893465512907,9.377810079395921e-4,0.0024198953648225077,0.0017747679697755984,9.354390749096116e-4,0.0024197859846257948
1222,0.001773525793064975,9.659483408084483e-4,0.002425496033467361,0.0017731124589473052,9.62340053523594e-4,0.0024259478569016676
1223,0.0017804978846676315,9.879829971318802e-4,0.0024298182356455923,0.0017822783832520171,9.873604919659054e-4,0.0024319182024655312
1224,0.0017816849052127502,0.0010087838956913595,0.002425344296233811,0.0017840850548404839,0.0010095825241630545,0.0024262528530872565
1225,0.0017761126735895841,0.001025855838696531,0.0024122376314445497,0.0017786280206427423,0.0010276570053492045,0.0024135829442580334
1226,0.0017748013591786008,0.0010450641203953888,0.002400794485447423,0.0017747525783706895,0.0010469929518723562,0.0024015186278229946
1227,0.0017814665956505183,0.001069861445056535,0.002373216536871634,0.0017807072863577282,0.0010784594990616955,0.002373715002720986
1228,0.0017878841498403326,0.001109314777275795,0.0023640617602592147,0.001801628541493694,0.0011243147220159453,0.002363015450149536
1229,0.0018078288426883458,0.0011515028383613972,0.0023517090092409145,0.0018098646993000588,0.0011675282390747976,0.0023515825274475527
1230,0.0018170170007487728,0.001182312575365678,0.002335461226176768,0.001818519438805623,0.0011945484599785376,0.002337053235771711
1231,0.0018312284168065659,0.0012050219336174647,0.0023172615931239832,0.0018323622252786915,0.0012153079321811572,0.0023188916425609884
1232,0.00185000611063345,0.0012193373692267746,0.002300797361147435,0.0018458929773394754,0.00122689012164625,0.002308488924015601
1233,0.0018486763726592269,0.001231780803556373,0.0023108776746674424,0.0018476510431340667,0.0012384198220715837,0.0023190762605233917
